sample,step,layer,name,cosine,relative_l2,max_abs_diff,mean_abs_diff
sample_00009,0,16,block_out,0.9110629558563232,0.4130550026893616,228.37225341796875,0.5820650458335876
sample_00009,0,1,block_out,1.0005794763565063,0.0005408656434156001,0.0361328125,0.00017051800386980176
sample_00009,0,23,block_out,0.7932770252227783,0.6201701164245605,522.1994018554688,1.1417346000671387
sample_00009,0,27,block_out,0.8407987356185913,0.5464078187942505,648.6876831054688,1.6992690563201904
sample_00009,0,31,block_out,0.8456817269325256,0.5667805671691895,446.003173828125,3.320014715194702
sample_00009,0,8,block_out,0.9931674003601074,0.12233428657054901,3.09521484375,0.11346323043107986
sample_00009,16,16,block_out,0.8625667691230774,0.5096206068992615,645.853271484375,0.6242852210998535
sample_00009,16,1,block_out,0.9930577278137207,0.12242123484611511,26.474609375,0.011768022552132607
sample_00009,16,23,block_out,0.7390019297599792,0.6953696608543396,857.6439819335938,1.227874994277954
sample_00009,16,27,block_out,0.7965021729469299,0.6148476004600525,930.4345703125,1.878368616104126
sample_00009,16,31,block_out,0.760006308555603,0.7107545733451843,615.185791015625,3.8166918754577637
sample_00009,16,8,block_out,0.977181077003479,0.21720834076404572,221.052001953125,0.13196596503257751
sample_00009,32,16,block_out,0.857520341873169,0.5189271569252014,635.393798828125,0.638404369354248
sample_00009,32,1,block_out,0.989647388458252,0.1475909799337387,25.427734375,0.01819421723484993
sample_00009,32,23,block_out,0.7314276695251465,0.7048330903053284,856.6494140625,1.2530337572097778
sample_00009,32,27,block_out,0.7872191667556763,0.627131998538971,962.953369140625,1.914517879486084
